order_id,customer_id,product_id,order_date,quantity,price,amount
604,761,161,2023-11-14,2,88.44,176.88
605,77,159,2023-07-03,1,126.13,126.13
606,916,117,2023-12-16,1,34.22,34.22
607,147,17,2024-07-20,2,39.73,79.46
608,806,78,2024-06-15,2,102.05,204.1
609,525,85,2024-02-08,1,51.41,51.41
610,524,152,2023-10-09,2,77.15,154.3
611,308,50,2023-09-15,1,41.74,41.74
612,786,77,2024-06-07,1,94.42,94.42
613,569,105,2024-02-09,1,131.55,131.55
614,15,1,2024-05-01,1,160.27,160.27
615,230,64,2024-03-27,2,48.59,97.18
616,861,190,2023-12-15,2,125.65,251.3
617,567,46,2024-05-25,1,76.38,76.38
618,8,93,2023-12-29,1,102.91,102.91
619,174,102,2024-05-15,1,56.22,56.22
620,737,175,2024-05-29,2,146.24,292.48
621,119,115,2023-07-18,1,51.53,51.53
622,273,130,2023-08-07,1,35.56,35.56
623,508,192,2024-01-24,1,143.25,143.25
624,927,105,2024-07-22,1,131.55,131.55
625,326,193,2023-08-02,1,50.59,50.59
626,806,169,2024-07-23,2,27.34,54.68
627,153,84,2023-08-14,2,61.39,122.78
628,580,150,2024-01-15,2,112.7,225.4
629,216,80,2023-09-09,2,67.63,135.26
630,719,59,2023-09-27,2,40.91,81.82
631,305,135,2024-05-19,2,38.65,77.3
632,369,2,2023-10-31,2,43.03,86.06
633,469,170,2024-05-09,1,31.6,31.6
634,454,180,2023-12-10,1,83.73,83.73
635,164,198,2024-02-07,2,162.85,325.7
636,486,95,2024-06-03,1,65.06,65.06
637,108,67,2024-05-21,2,153.42,306.84
638,305,151,2024-05-05,1,28.68,28.68
639,700,25,2024-03-01,1,52.28,52.28
640,203,69,2023-12-05,2,53.04,106.08
641,140,127,2024-03-14,1,57.82,57.82
642,883,122,2024-04-07,1,61.53,61.53
643,339,192,2024-03-25,1,143.25,143.25
644,918,154,2023-07-29,1,26.91,26.91
645,43,95,2023-10-16,1,65.06,65.06
646,570,38,2023-09-16,1,44.3,44.3
647,665,28,2023-07-21,2,66.97,133.94
648,431,96,2024-01-08,1,101.67,101.67
649,452,9,2023-08-14,1,49.05,49.05
650,624,61,2023-09-14,1,71.58,71.58
651,920,41,2024-01-16,1,81.49,81.49
652,926,134,2024-03-31,2,87.81,175.62
653,107,24,2024-06-03,1,20.42,20.42
654,20,14,2023-07-24,1,21.5,21.5
655,468,116,2023-12-30,3,45.21,135.63
656,462,56,2023-07-16,1,53.03,53.03
657,66,99,2023-08-31,2,46.37,92.74
658,689,191,2023-07-29,2,33.61,67.22
659,7,41,2023-12-31,1,81.49,81.49
660,695,77,2023-11-01,1,94.42,94.42
661,173,171,2024-05-18,2,79.81,159.62
662,154,35,2024-01-06,1,48.41,48.41
663,502,3,2024-03-25,2,43.97,87.94
664,506,6,2023-10-18,1,31.35,31.35
665,858,22,2024-07-18,1,46.66,46.66
666,288,115,2023-08-07,1,51.53,51.53
667,833,91,2023-09-20,2,76.03,152.06
668,256,170,2024-02-23,1,31.6,31.6
669,983,191,2023-12-27,2,33.61,67.22
670,45,47,2024-07-22,2,69.4,138.8
671,11,99,2023-11-13,1,46.37,46.37
672,598,38,2023-09-06,1,44.3,44.3
673,538,193,2023-07-09,1,50.59,50.59
674,213,14,2024-06-16,1,21.5,21.5
675,707,31,2023-11-18,2,96.74,193.48
676,428,8,2023-08-09,1,68.2,68.2
677,226,52,2023-07-01,1,110.26,110.26
678,510,166,2023-07-13,1,21.08,21.08
679,586,125,2024-05-24,2,66.7,133.4
680,935,184,2023-09-27,1,44.45,44.45
681,88,197,2024-02-05,1,62.25,62.25
682,860,52,2023-09-13,1,110.26,110.26
683,147,182,2023-11-21,1,50.31,50.31
684,735,122,2023-12-05,1,61.53,61.53
685,721,184,2024-03-23,1,44.45,44.45
686,745,121,2024-05-06,1,73.54,73.54
687,262,95,2024-05-30,3,65.06,195.18
688,476,36,2024-07-14,1,71.96,71.96
689,719,58,2024-06-15,1,32.06,32.06
690,53,138,2024-05-29,1,37.19,37.19
691,502,184,2023-10-25,2,44.45,88.9
692,33,121,2023-12-25,1,73.54,73.54
693,184,174,2023-07-09,3,125.69,377.07
694,408,41,2023-06-05,2,81.49,162.98
695,91,36,2023-09-30,1,71.96,71.96
696,713,163,2023-09-27,1,125.35,125.35
697,287,15,2024-01-06,2,134.25,268.5
698,944,72,2023-11-06,1,51.68,51.68
699,170,185,2024-01-27,1,7.85,7.85
700,438,5,2023-09-23,1,70.86,70.86
701,774,44,2023-11-20,2,57.76,115.52
702,517,152,2024-07-10,1,77.15,77.15
703,902,113,2024-02-08,1,79.64,79.64
704,909,7,2023-08-20,1,46.94,46.94
705,202,183,2023-07-31,1,28.46,28.46
706,472,9,2024-06-01,1,49.05,49.05
707,812,51,2024-02-21,1,130.19,130.19
708,360,184,2023-06-30,1,44.45,44.45
709,33,15,2024-04-02,2,134.25,268.5
710,79,107,2024-07-06,1,26.47,26.47
711,945,160,2023-12-20,1,92.73,92.73
712,10,41,2024-07-06,1,81.49,81.49
713,311,8,2024-03-09,1,68.2,68.2
714,274,170,2024-02-20,2,31.6,63.2
715,862,197,2023-10-11,3,62.25,186.75
716,41,119,2023-08-07,2,43.26,86.52
717,590,73,2024-03-06,1,42.35,42.35
718,567,197,2023-06-26,1,62.25,62.25
719,989,46,2024-02-23,1,76.38,76.38
720,538,26,2023-09-14,1,95.73,95.73
721,985,108,2024-06-25,1,151.52,151.52
722,156,124,2024-06-19,1,46.49,46.49
723,478,117,2024-05-29,1,34.22,34.22
724,242,80,2024-03-04,1,67.63,67.63
725,863,130,2023-09-27,1,35.56,35.56
726,115,107,2023-11-16,2,26.47,52.94
727,583,139,2024-07-03,1,35.38,35.38
728,217,120,2024-05-04,2,33.36,66.72
729,813,45,2023-08-04,1,60.73,60.73
730,574,68,2023-08-13,1,137.49,137.49
731,232,83,2023-12-10,2,26.4,52.8
732,513,37,2023-09-15,1,80.26,80.26
733,233,140,2023-12-06,1,51.14,51.14
734,503,53,2024-01-19,1,78.83,78.83
735,345,115,2024-06-10,2,51.53,103.06
736,485,25,2024-03-27,2,52.28,104.56
737,383,42,2024-02-11,1,29.96,29.96
738,646,64,2023-12-04,1,48.59,48.59
739,265,48,2024-01-30,1,25.74,25.74
740,540,49,2024-04-27,1,21.73,21.73
741,352,120,2023-09-10,1,33.36,33.36
742,382,44,2023-10-13,1,57.76,57.76
743,468,126,2023-09-01,1,111.05,111.05
744,358,2,2023-07-15,1,43.03,43.03
745,94,184,2024-02-24,1,44.45,44.45
746,143,50,2024-02-11,1,41.74,41.74
747,33,135,2024-01-15,1,38.65,38.65
748,157,196,2023-07-12,1,151.07,151.07
749,932,170,2023-12-23,1,31.6,31.6
750,195,200,2023-08-11,1,87.25,87.25
751,905,89,2024-06-22,2,39.84,79.68
752,933,95,2024-03-08,1,65.06,65.06
753,313,159,2023-11-02,1,126.13,126.13
754,492,132,2023-10-04,1,59.37,59.37
755,714,81,2024-07-07,2,113.98,227.96
756,361,56,2024-05-14,1,53.03,53.03
757,132,182,2023-07-09,1,50.31,50.31
758,615,187,2024-04-13,1,53.46,53.46
759,331,55,2023-11-26,1,47.37,47.37
760,795,44,2024-06-29,2,57.76,115.52
761,42,110,2024-04-21,1,88.23,88.23
762,641,15,2023-09-06,1,134.25,134.25
763,446,186,2023-08-07,1,63.02,63.02
764,76,112,2024-05-21,2,31.9,63.8
765,779,25,2023-09-22,1,52.28,52.28
766,385,158,2023-07-17,1,47.24,47.24
767,486,80,2024-04-12,1,67.63,67.63
768,898,173,2024-05-18,1,42.99,42.99
769,705,53,2024-04-11,1,78.83,78.83
770,214,7,2024-02-24,2,46.94,93.88
771,273,188,2024-01-04,1,76.02,76.02
772,233,34,2023-10-03,1,91.1,91.1
773,181,169,2023-07-18,1,27.34,27.34
774,399,140,2023-06-07,1,51.14,51.14
775,66,76,2024-01-12,1,37.89,37.89
776,967,60,2024-01-01,1,25.27,25.27
777,583,125,2024-06-09,1,66.7,66.7
778,868,144,2023-06-04,1,104.69,104.69
779,272,138,2023-08-07,1,37.19,37.19
780,191,47,2023-12-02,2,69.4,138.8
781,507,115,2023-10-23,1,51.53,51.53
782,905,69,2024-01-29,1,53.04,53.04
783,635,42,2023-09-01,1,29.96,29.96
784,335,132,2024-07-11,1,59.37,59.37
785,475,106,2023-06-01,1,95.58,95.58
786,173,103,2023-12-17,1,46.93,46.93
787,565,93,2024-07-01,1,102.91,102.91
788,440,43,2023-10-16,2,83.23,166.46
789,713,130,2024-05-11,1,35.56,35.56
790,350,35,2024-07-14,1,48.41,48.41
791,509,180,2023-07-21,1,83.73,83.73
792,854,17,2023-08-14,1,39.73,39.73
793,289,36,2023-09-20,2,71.96,143.92
794,897,165,2023-12-08,1,57.28,57.28
795,405,9,2023-12-01,1,49.05,49.05
796,78,37,2024-07-02,1,80.26,80.26
797,176,121,2023-10-21,1,73.54,73.54
798,810,164,2024-06-15,2,39.16,78.32
799,58,102,2023-09-17,1,56.22,56.22
800,241,48,2023-10-31,1,25.74,25.74
801,542,95,2023-09-02,1,65.06,65.06
802,4,36,2024-06-18,2,71.96,143.92
803,101,187,2024-06-07,1,53.46,53.46
804,200,180,2023-11-21,1,83.73,83.73
805,28,86,2023-07-20,1,27.32,27.32
806,243,152,2024-04-15,1,77.15,77.15
807,544,193,2023-06-09,1,50.59,50.59
808,899,109,2024-01-18,1,52.31,52.31
809,540,84,2024-03-18,1,61.39,61.39
810,445,146,2024-06-27,1,109.39,109.39
811,655,200,2024-04-16,1,87.25,87.25
812,997,45,2023-10-07,1,60.73,60.73
813,898,160,2023-11-24,2,92.73,185.46
814,91,173,2024-05-20,1,42.99,42.99
815,15,90,2024-03-04,1,73.37,73.37
816,484,108,2023-08-20,2,151.52,303.04
817,839,124,2023-12-27,2,46.49,92.98
818,531,54,2024-05-19,1,42.89,42.89
819,643,197,2024-01-12,1,62.25,62.25
820,584,159,2024-03-26,1,126.13,126.13
821,814,179,2024-06-26,2,45.82,91.64
822,26,45,2023-12-17,1,60.73,60.73
823,425,82,2024-02-05,1,67.42,67.42
824,86,158,2024-03-08,1,47.24,47.24
825,687,25,2023-10-16,3,52.28,156.84
826,244,197,2023-10-24,1,62.25,62.25
827,697,192,2023-10-23,2,143.25,286.5
828,769,84,2024-01-20,1,61.39,61.39
829,541,142,2023-08-16,1,47.23,47.23
830,538,21,2023-06-25,1,19.82,19.82
831,956,71,2023-12-04,3,27.9,83.69999999999999
832,587,20,2024-04-14,2,20.44,40.88
833,896,121,2023-11-10,1,73.54,73.54
834,737,159,2023-08-22,1,126.13,126.13
835,151,55,2024-07-04,1,47.37,47.37
836,988,46,2024-05-07,1,76.38,76.38
837,325,68,2023-10-19,1,137.49,137.49
838,416,134,2024-01-03,1,87.81,87.81
839,944,51,2023-06-04,3,130.19,390.57
840,92,183,2023-11-11,1,28.46,28.46
841,6,81,2024-04-23,1,113.98,113.98
842,390,46,2024-05-01,2,76.38,152.76
843,388,17,2024-04-14,2,39.73,79.46
844,341,143,2024-03-21,1,67.06,67.06
845,114,118,2024-05-28,2,64.89,129.78
846,294,101,2023-09-25,2,91.86,183.72
847,318,117,2024-03-15,2,34.22,68.44
848,742,147,2023-12-22,1,36.29,36.29
849,188,47,2024-06-11,1,69.4,69.4
850,535,4,2023-06-10,2,58.4,116.8
851,555,179,2024-06-25,1,45.82,45.82
852,27,143,2023-06-15,1,67.06,67.06
853,937,48,2024-06-11,1,25.74,25.74
854,14,194,2024-01-17,1,72.72,72.72
855,24,7,2024-03-05,2,46.94,93.88
856,427,24,2024-07-18,1,20.42,20.42
857,285,7,2023-06-06,1,46.94,46.94
858,507,17,2023-06-26,2,39.73,79.46
859,643,128,2023-10-28,2,33.2,66.4
860,137,56,2023-11-13,2,53.03,106.06
861,311,197,2024-03-21,1,62.25,62.25
862,349,87,2023-11-08,1,26.76,26.76
863,395,107,2024-02-17,1,26.47,26.47
864,162,102,2024-05-26,3,56.22,168.66
865,428,35,2023-11-23,1,48.41,48.41
866,688,1,2024-05-09,1,160.27,160.27
867,663,49,2024-04-02,2,21.73,43.46
868,973,107,2024-04-19,1,26.47,26.47
869,365,114,2024-01-19,1,61.79,61.79
870,606,64,2023-11-05,1,48.59,48.59
871,429,140,2024-05-22,1,51.14,51.14
872,706,122,2023-10-04,1,61.53,61.53
873,1000,60,2023-07-12,1,25.27,25.27
874,61,111,2024-07-15,3,106.41,319.23
875,462,127,2024-02-16,1,57.82,57.82
876,902,1,2024-06-13,1,160.27,160.27
877,127,115,2023-10-27,1,51.53,51.53
878,670,108,2024-02-11,3,151.52,454.56000000000006
879,758,89,2023-12-06,1,39.84,39.84
880,400,78,2023-12-15,1,102.05,102.05
881,553,92,2024-04-04,3,19.84,59.519999999999996
882,192,58,2024-06-27,1,32.06,32.06
883,612,143,2024-02-12,1,67.06,67.06
884,51,187,2023-12-03,1,53.46,53.46
885,355,17,2023-07-02,1,39.73,39.73
886,991,20,2023-12-06,1,20.44,20.44
887,847,118,2024-04-02,1,64.89,64.89
888,435,185,2023-10-16,1,7.85,7.85
889,76,26,2024-03-16,2,95.73,191.46
890,380,115,2024-02-16,1,51.53,51.53
891,815,56,2024-03-06,2,53.03,106.06
892,620,155,2024-03-13,1,88.2,88.2
893,638,176,2024-01-10,1,20.9,20.9
894,890,82,2024-03-03,1,67.42,67.42
895,435,157,2023-11-15,2,52.33,104.66
896,722,36,2024-04-16,2,71.96,143.92
897,328,165,2024-03-23,1,57.28,57.28
898,971,178,2024-04-09,1,49.13,49.13
899,634,81,2024-07-18,1,113.98,113.98
900,577,156,2024-06-26,2,48.86,97.72
901,833,32,2023-06-27,2,87.22,174.44
902,917,114,2023-08-13,2,61.79,123.58
903,116,52,2023-11-18,2,110.26,220.52
904,895,19,2023-12-03,1,34.99,34.99
905,38,44,2024-04-28,1,57.76,57.76
906,678,2,2024-01-12,1,43.03,43.03
907,31,155,2024-02-28,1,88.2,88.2
908,930,59,2023-06-03,1,40.91,40.91
909,926,156,2024-06-01,1,48.86,48.86
910,421,164,2024-03-28,1,39.16,39.16
911,260,54,2024-04-14,1,42.89,42.89
912,233,4,2024-03-07,2,58.4,116.8
913,157,60,2023-06-26,2,25.27,50.54
914,636,139,2024-04-29,1,35.38,35.38
915,350,63,2023-06-02,2,75.4,150.8
916,624,147,2023-11-16,1,36.29,36.29
917,783,61,2024-01-22,1,71.58,71.58
918,116,156,2023-10-25,2,48.86,97.72
919,253,92,2023-11-27,1,19.84,19.84
920,444,132,2023-08-22,1,59.37,59.37
921,744,10,2023-08-23,2,100.18,200.36
922,54,114,2023-07-05,1,61.79,61.79
923,285,183,2023-07-24,2,28.46,56.92
924,952,48,2024-05-22,2,25.74,51.48
925,300,136,2024-06-18,2,111.82,223.64
926,373,33,2024-02-08,1,125.96,125.96
927,546,183,2023-09-18,1,28.46,28.46
928,592,70,2023-11-22,1,28.56,28.56
929,719,137,2024-07-13,1,104.49,104.49
930,526,124,2024-04-18,1,46.49,46.49
931,440,154,2024-05-14,1,26.91,26.91
932,132,72,2023-06-17,2,51.68,103.36
933,688,93,2024-02-21,1,102.91,102.91
934,34,86,2024-03-16,2,27.32,54.64
935,545,191,2023-09-28,1,33.61,33.61
936,574,152,2024-07-17,1,77.15,77.15
937,160,149,2024-04-12,1,44.74,44.74
938,400,82,2023-06-13,1,67.42,67.42
939,62,54,2023-10-18,2,42.89,85.78
940,232,24,2023-09-21,2,20.42,40.84
941,830,55,2023-08-17,1,47.37,47.37
942,758,189,2024-04-30,1,74.88,74.88
943,459,82,2024-06-09,1,67.42,67.42
944,284,24,2023-08-11,1,20.42,20.42
945,312,79,2024-07-18,1,97.93,97.93
946,137,139,2024-07-08,2,35.38,70.76
947,246,173,2024-05-16,1,42.99,42.99
948,332,103,2024-05-24,1,46.93,46.93
949,928,139,2024-04-02,1,35.38,35.38
950,18,178,2023-12-16,1,49.13,49.13
951,261,177,2023-08-26,1,15.43,15.43
952,909,170,2023-08-08,1,31.6,31.6
953,540,24,2024-05-31,3,20.42,61.260000000000005
954,732,91,2024-03-04,1,76.03,76.03
955,28,190,2024-03-06,1,125.65,125.65
956,599,192,2024-01-21,1,143.25,143.25
957,127,157,2023-08-01,1,52.33,52.33
958,275,79,2024-03-11,1,97.93,97.93
959,313,175,2024-04-28,1,146.24,146.24
960,378,190,2024-05-02,2,125.65,251.3
961,143,110,2023-09-05,3,88.23,264.69
962,7,196,2024-05-20,1,151.07,151.07
963,888,200,2024-01-25,1,87.25,87.25
964,212,40,2023-07-10,1,77.35,77.35
965,92,121,2024-01-03,1,73.54,73.54
966,197,193,2024-04-24,1,50.59,50.59
967,41,38,2024-05-10,2,44.3,88.6
968,772,93,2023-08-15,2,102.91,205.82
969,625,161,2024-02-26,1,88.44,88.44
970,664,121,2023-07-26,1,73.54,73.54
971,823,74,2023-10-25,2,61.44,122.88
972,27,133,2024-05-20,2,91.57,183.14
973,126,134,2023-10-04,1,87.81,87.81
974,514,195,2023-06-21,1,64.93,64.93
975,197,40,2023-08-28,2,77.35,154.7
976,808,47,2023-07-26,1,69.4,69.4
977,900,47,2024-05-14,1,69.4,69.4
978,118,75,2023-12-26,1,62.74,62.74
979,134,164,2024-01-01,1,39.16,39.16
980,953,61,2024-02-18,1,71.58,71.58
981,778,172,2023-08-30,1,80.5,80.5
982,139,145,2023-08-15,2,51.86,103.72
983,693,127,2023-07-23,1,57.82,57.82
984,990,186,2024-04-11,1,63.02,63.02
985,235,106,2024-01-30,1,95.58,95.58
986,145,101,2024-07-20,1,91.86,91.86
987,340,155,2023-08-05,1,88.2,88.2
988,51,75,2023-10-15,1,62.74,62.74
989,439,142,2023-12-03,1,47.23,47.23
990,665,138,2023-10-24,1,37.19,37.19
991,982,167,2024-02-25,1,65.76,65.76
992,999,95,2023-07-30,1,65.06,65.06
993,806,195,2023-10-16,1,64.93,64.93
994,917,4,2023-08-21,1,58.4,58.4
995,668,130,2024-07-19,2,35.56,71.12
996,49,127,2023-06-02,2,57.82,115.64
997,970,113,2023-11-16,1,79.64,79.64
998,740,113,2023-12-24,1,79.64,79.64
999,881,2,2023-08-25,1,43.03,43.03
1000,870,104,2023-12-22,1,147.77,147.77
1001,843,108,2024-07-01,1,151.52,151.52
1002,458,21,2023-06-05,1,19.82,19.82
1003,298,192,2023-09-01,1,143.25,143.25
1004,78,90,2024-04-19,1,73.37,73.37
1005,996,140,2023-09-23,2,51.14,102.28
1006,296,6,2024-03-14,1,31.35,31.35
1007,660,4,2024-03-31,1,58.4,58.4
1008,534,55,2024-07-18,2,47.37,94.74
1009,291,161,2024-03-25,1,88.44,88.44
1010,871,154,2023-12-08,1,26.91,26.91
1011,165,120,2023-07-20,2,33.36,66.72
1012,419,107,2024-01-20,1,26.47,26.47
1013,389,87,2024-05-05,1,26.76,26.76
1014,223,111,2023-11-12,2,106.41,212.82
1015,933,90,2024-02-05,2,73.37,146.74
1016,157,185,2023-12-28,2,7.85,15.7
1017,271,182,2023-10-10,2,50.31,100.62
1018,438,90,2023-09-05,1,73.37,73.37
1019,686,117,2024-01-19,1,34.22,34.22
1020,669,189,2023-07-08,2,74.88,149.76
1021,567,105,2023-09-08,2,131.55,263.1
1022,345,140,2024-05-27,1,51.14,51.14
1023,984,1,2023-11-11,1,160.27,160.27
1024,186,179,2023-08-13,1,45.82,45.82
1025,835,34,2023-09-02,2,91.1,182.2
1026,766,54,2024-06-24,2,42.89,85.78
1027,582,47,2024-01-20,1,69.4,69.4
1028,902,169,2023-12-15,1,27.34,27.34
1029,161,132,2024-05-21,1,59.37,59.37
1030,197,80,2023-08-13,1,67.63,67.63
1031,497,5,2024-01-18,1,70.86,70.86
1032,761,78,2024-03-22,1,102.05,102.05
1033,851,30,2024-07-04,1,25.01,25.01
1034,154,198,2023-10-17,2,162.85,325.7
1035,718,154,2023-10-13,2,26.91,53.82
1036,676,104,2023-10-31,1,147.77,147.77
1037,513,25,2024-05-02,1,52.28,52.28
1038,605,157,2024-02-27,2,52.33,104.66
1039,816,177,2024-01-06,1,15.43,15.43
1040,66,164,2023-11-15,1,39.16,39.16
1041,726,167,2023-09-06,1,65.76,65.76
1042,649,91,2024-01-21,2,76.03,152.06
1043,922,89,2024-03-04,1,39.84,39.84
1044,253,141,2023-07-15,2,48.0,96.0
1045,522,40,2024-05-22,2,77.35,154.7
1046,153,137,2023-10-20,2,104.49,208.98
1047,613,82,2023-10-16,1,67.42,67.42
1048,764,29,2024-04-17,1,29.27,29.27
1049,886,164,2024-04-24,1,39.16,39.16
1050,132,108,2023-11-10,2,151.52,303.04
1051,709,71,2024-05-27,1,27.9,27.9
1052,551,18,2024-06-06,2,18.1,36.2
1053,380,171,2023-10-11,1,79.81,79.81
1054,886,110,2024-01-23,1,88.23,88.23
1055,996,14,2024-07-24,3,21.5,64.5
1056,14,185,2023-10-02,2,7.85,15.7
1057,612,99,2023-08-15,1,46.37,46.37
1058,494,122,2023-11-28,1,61.53,61.53
1059,424,53,2024-03-06,1,78.83,78.83
1060,76,45,2023-12-05,1,60.73,60.73
1061,494,5,2023-12-27,2,70.86,141.72
1062,348,126,2024-06-27,3,111.05,333.15
1063,925,100,2024-03-20,1,72.82,72.82
1064,887,12,2024-02-16,2,59.96,119.92
1065,714,68,2023-10-08,2,137.49,274.98
1066,429,161,2024-05-13,2,88.44,176.88
1067,662,41,2023-08-25,2,81.49,162.98
1068,39,1,2023-07-08,1,160.27,160.27
1069,554,139,2024-03-13,2,35.38,70.76
1070,279,1,2024-01-08,1,160.27,160.27
1071,260,14,2024-07-09,1,21.5,21.5
1072,179,65,2023-11-30,1,80.92,80.92
1073,294,121,2024-02-09,1,73.54,73.54
1074,977,67,2024-02-01,1,153.42,153.42
1075,875,150,2023-07-11,1,112.7,112.7
1076,461,131,2024-01-22,1,39.89,39.89
1077,956,179,2023-10-08,1,45.82,45.82
1078,179,63,2023-10-17,1,75.4,75.4
1079,456,189,2024-06-12,2,74.88,149.76
1080,678,134,2023-08-31,1,87.81,87.81
1081,809,8,2023-11-22,1,68.2,68.2
1082,825,124,2024-06-04,1,46.49,46.49
1083,248,50,2024-01-10,1,41.74,41.74
1084,270,40,2023-06-15,1,77.35,77.35
1085,740,123,2023-07-11,2,30.7,61.4
1086,884,195,2023-11-14,1,64.93,64.93
1087,271,194,2024-03-24,1,72.72,72.72
1088,496,187,2023-07-29,2,53.46,106.92
1089,474,184,2023-09-06,1,44.45,44.45
1090,110,159,2023-09-27,2,126.13,252.26
1091,754,121,2023-10-06,1,73.54,73.54
1092,687,109,2024-06-25,1,52.31,52.31
1093,16,14,2023-09-06,1,21.5,21.5
1094,387,138,2023-12-09,2,37.19,74.38
1095,220,96,2024-05-15,1,101.67,101.67
1096,788,131,2024-07-20,1,39.89,39.89
1097,894,69,2024-05-08,1,53.04,53.04
1098,123,44,2024-07-10,1,57.76,57.76
1099,326,175,2024-01-10,1,146.24,146.24
1100,212,191,2023-12-27,2,33.61,67.22
1101,945,4,2024-01-10,1,58.4,58.4
1102,627,119,2023-07-16,2,43.26,86.52
1103,713,81,2023-12-18,2,113.98,227.96
1104,484,112,2023-08-27,1,31.9,31.9
1105,977,186,2023-06-20,1,63.02,63.02
1106,299,152,2023-10-24,1,77.15,77.15
1107,478,93,2024-01-26,1,102.91,102.91
1108,706,35,2024-06-21,2,48.41,96.82
1109,63,183,2024-05-27,3,28.46,85.38
1110,502,29,2023-07-07,1,29.27,29.27
1111,381,99,2024-03-20,1,46.37,46.37
1112,825,172,2023-06-30,1,80.5,80.5
1113,904,54,2024-06-04,1,42.89,42.89
1114,298,197,2024-04-29,1,62.25,62.25
1115,847,45,2024-05-11,1,60.73,60.73
1116,833,122,2023-07-18,2,61.53,123.06
1117,327,119,2023-10-23,1,43.26,43.26
1118,205,56,2024-06-26,2,53.03,106.06
1119,630,35,2024-02-21,1,48.41,48.41
1120,309,8,2023-06-07,1,68.2,68.2
1121,635,28,2023-12-15,1,66.97,66.97
1122,965,89,2023-12-11,1,39.84,39.84
1123,189,35,2023-07-08,1,48.41,48.41
1124,860,121,2024-05-09,3,73.54,220.62
1125,458,168,2023-09-03,2,71.46,142.92
1126,256,147,2024-05-21,1,36.29,36.29
1127,819,161,2024-01-21,1,88.44,88.44
1128,849,24,2024-05-05,1,20.42,20.42
1129,490,192,2024-06-20,2,143.25,286.5
1130,108,194,2023-12-09,1,72.72,72.72
1131,111,70,2024-01-02,3,28.56,85.67999999999999
1132,38,5,2024-02-15,2,70.86,141.72
1133,49,165,2023-06-23,1,57.28,57.28
1134,894,48,2024-03-19,2,25.74,51.48
1135,627,175,2024-01-18,1,146.24,146.24
1136,31,159,2023-06-29,2,126.13,252.26
1137,194,167,2023-11-24,1,65.76,65.76
1138,438,68,2024-02-05,2,137.49,274.98
1139,649,196,2023-07-16,1,151.07,151.07
1140,218,143,2024-02-11,1,67.06,67.06
1141,701,115,2023-12-29,1,51.53,51.53
1142,510,25,2023-07-13,2,52.28,104.56
1143,849,25,2024-07-11,1,52.28,52.28
1144,116,172,2024-05-28,2,80.5,161.0
1145,862,16,2024-03-14,1,34.7,34.7
1146,611,134,2024-04-05,1,87.81,87.81
1147,909,157,2024-01-26,2,52.33,104.66
1148,563,77,2023-12-22,2,94.42,188.84
1149,842,1,2024-05-10,1,160.27,160.27
1150,303,89,2023-10-26,2,39.84,79.68
1151,677,137,2023-12-04,1,104.49,104.49
1152,611,132,2024-01-18,1,59.37,59.37
1153,308,117,2023-11-12,1,34.22,34.22
1154,508,5,2023-06-19,2,70.86,141.72
1155,159,119,2024-06-27,1,43.26,43.26
1156,20,99,2023-12-13,1,46.37,46.37
1157,335,58,2023-06-03,1,32.06,32.06
1158,841,138,2023-06-02,2,37.19,74.38
1159,757,159,2024-07-15,2,126.13,252.26
1160,581,181,2024-04-03,1,81.86,81.86
1161,656,45,2023-07-10,1,60.73,60.73
1162,5,120,2024-01-13,1,33.36,33.36
1163,285,86,2024-04-10,1,27.32,27.32
1164,853,75,2024-03-06,1,62.74,62.74
1165,404,175,2024-05-20,1,146.24,146.24
1166,531,118,2024-06-06,1,64.89,64.89
1167,337,38,2024-06-08,2,44.3,88.6
1168,331,146,2023-11-12,1,109.39,109.39
1169,4,91,2023-07-15,1,76.03,76.03
1170,410,155,2024-04-25,1,88.2,88.2
1171,302,136,2024-02-05,1,111.82,111.82
1172,308,21,2023-12-14,2,19.82,39.64
1173,155,122,2023-11-09,1,61.53,61.53
1174,1000,172,2023-06-07,1,80.5,80.5
1175,202,177,2024-06-27,1,15.43,15.43
1176,916,162,2024-05-01,2,52.13,104.26
1177,440,160,2023-08-20,2,92.73,185.46
1178,500,186,2024-05-07,1,63.02,63.02
1179,729,141,2023-08-16,1,48.0,48.0
1180,65,173,2023-07-25,1,42.99,42.99
1181,362,39,2024-03-17,2,71.24,142.48
1182,588,128,2024-06-04,1,33.2,33.2
1183,19,17,2023-10-01,1,39.73,39.73
1184,148,108,2023-08-09,2,151.52,303.04
1185,540,169,2024-01-03,1,27.34,27.34
1186,64,100,2024-05-29,1,72.82,72.82
1187,983,70,2024-04-08,2,28.56,57.12
1188,76,55,2023-09-05,2,47.37,94.74
1189,331,24,2023-09-03,1,20.42,20.42
1190,828,173,2024-01-06,1,42.99,42.99
1191,275,163,2024-05-23,2,125.35,250.7
1192,403,58,2024-07-10,2,32.06,64.12
1193,290,176,2024-06-15,2,20.9,41.8
1194,253,139,2023-07-16,2,35.38,70.76
1195,225,112,2023-09-13,1,31.9,31.9
1196,828,159,2023-07-12,1,126.13,126.13
1197,898,168,2023-09-23,1,71.46,71.46
1198,567,13,2023-08-24,2,94.17,188.34
1199,579,188,2024-07-09,2,76.02,152.04
1200,935,61,2024-06-03,3,71.58,214.74
